id,pk,forecast
812301,59777,-0.010301768779754639
792201,59975,-0.0026488900184631348
792201,59975,-0.0006111860275268555
19045501,60074,0.00254058837890625
19045501,60074,0.00254058837890625
1158401,62168,-0.02408057451248169
1357001,62418,0.0011049211025238037
420101,64122,-0.00428318977355957
420101,64122,-0.005458950996398926
2915001,64253,0.003993600606918335
2535601,64340,0.010349541902542114
2535601,64340,0.0015769898891448975
2973601,64515,-0.005996406078338623
2090401,64621,-0.00620502233505249
1489490,64909,0.00313606858253479
2180101,64969,0.02794933319091797
6441001,65098,-0.007342278957366943
6441001,65098,-0.006721079349517822
955501,65203,0.008022516965866089
14597701,66043,0.004487782716751099
461102,66469,-0.010351061820983887
6408801,66663,0.00254058837890625
2901501,66669,0.020282834768295288
560005,66967,0.003959000110626221
706501,67291,-0.004804849624633789
6149401,67597,-0.012072563171386719
2601301,67876,-7.671117782592773e-05
1079301,68192,-0.011479854583740234
408701,68816,-0.010301768779754639
1079301,70344,0.005313843488693237
401602,70387,0.0016321241855621338
401602,70387,-0.010419309139251709
1364601,70714,-0.002743959426879883
673301,70728,0.002585083246231079
2573701,70755,-0.012549221515655518
12217201,71133,-0.00037860870361328125
14614001,71198,-0.015498340129852295
2430201,71503,0.0015645027160644531
2528301,71697,-0.007696807384490967
606601,72978,-0.0007338523864746094
578301,73004,0.00034621357917785645
578301,73004,-0.0021418333053588867
383501,73102,0.00957268476486206
606601,73441,0.0002327263355255127
17908401,73808,-0.00588458776473999
6402801,73919,0.005947470664978027
383501,74228,5.728006362915039e-05
14145901,74910,0.00921592116355896
14145901,74910,0.001973360776901245
587801,75086,-0.0030594468116760254
443001,75930,0.004518866539001465
443001,75930,-0.0001087188720703125
977801,77273,0.003183126449584961
14054101,77658,-0.021237075328826904
494101,78144,0.003183126449584961
169001,78214,-0.009915471076965332
1098410,78667,0.002706289291381836
17808301,79203,0.0017150640487670898
17808301,79203,-0.0029224753379821777
17808301,79203,0.0031897127628326416
1221601,79276,-0.008816003799438477
14076001,79999,0.006435513496398926
281701,80970,-0.0006576180458068848
281701,80970,-0.0045784711837768555
525601,81963,0.011242985725402832
525601,81963,0.015617519617080688
19045501,83526,-0.0019548535346984863
946501,84887,-0.012360751628875732
406601,85991,-0.007162630558013916
554301,87002,-0.0015372037887573242
17531901,87272,-0.0036827921867370605
172201,87737,-0.0008271932601928711
172201,87737,0.0003885924816131592
3005901,89162,-0.01598876714706421
2528301,89507,-0.005078613758087158
570901,89526,0.0012285411357879639
13548401,89549,-0.006365478038787842
2226004,89731,-0.01871657371520996
1422501,90129,-0.004873812198638916
14757901,90908,-0.004733741283416748
14757901,90908,-0.009826123714447021
6545903,91518,0.020751923322677612
383501,91520,0.002265244722366333
327801,92579,-0.0002624988555908203
1459002,95125,-0.02391839027404785
1610101,95967,0.016255855560302734
227001,96085,-0.0014024972915649414
227001,96085,-0.007835149765014648
724101,96598,0.027061492204666138
6560901,96900,-0.005047738552093506
14931801,97674,0.006120622158050537
855101,98097,-0.07075035572052002
855101,98097,-0.055608510971069336
383501,98532,-0.003024756908416748
383501,98532,-0.0043596625328063965
383501,98532,0.0019711554050445557
734301,99254,0.0003558695316314697
734301,99254,0.004248529672622681
16225401,99311,-0.00441974401473999
14076001,99860,0.006637156009674072
16099101,99959,-0.00288468599319458
613601,100945,-0.0026488900184631348
18499601,101031,-0.009475946426391602
853901,101126,-0.004158318042755127
1431101,102192,0.0017232894897460938
1431101,102192,0.013132303953170776
200201,102358,0.01216137409210205
200201,102358,-0.012648046016693115
764701,102717,-0.00042170286178588867
764701,102717,0.000989675521850586
706301,102949,0.008965879678726196
218401,103220,0.007661551237106323
606601,103770,-0.020846426486968994
1106001,103942,0.004112273454666138
1106001,103942,-0.004963874816894531
381301,104199,-0.0023400187492370605
107801,104358,-0.006215393543243408
406601,104531,0.009109139442443848
398001,104811,0.0009406805038452148
564304,105110,-0.004147827625274658
3184601,105350,-0.005019724369049072
3184601,105350,-0.00897979736328125
1672101,105734,0.009017854928970337
10992601,106744,-0.0077010393142700195
12029701,107096,0.0018400847911834717
17071401,108567,-0.008195579051971436
1422501,108926,-0.0011588335037231445
507205,109397,-0.010096371173858643
788101,109539,-0.006027281284332275
1098410,109689,-0.0022176504135131836
16290601,109852,-0.008230328559875488
762001,110771,0.00312235951423645
762001,110771,-0.0009168386459350586
14931801,111633,-0.007722437381744385
1090301,111726,0.003631502389907837
1238901,111917,0.0035531222820281982
17722501,112085,-0.002207458019256592
17628201,114481,-0.0004898309707641602
876201,114851,0.005313843488693237
2434401,114899,0.00248563289642334
1431101,115130,0.004872441291809082
1431101,115130,-0.009372830390930176
14406601,115495,0.00031438469886779785
1049901,115579,0.00042814016342163086
1049901,115579,-0.007130980491638184
6408801,116267,-0.0002142190933227539
6408801,116267,-0.003772914409637451
14145901,116599,0.010329633951187134
2833801,117148,0.0017582178115844727
11931401,117419,0.01645544171333313
1435902,117701,-0.006532549858093262
11106401,118109,-0.006421864032745361
299101,118763,-0.005295276641845703
6560901,118779,4.3958425521850586e-05
2308301,118998,0.005313843488693237
1080101,119234,0.0006566047668457031
876201,119483,0.007769733667373657
169001,119759,0.0017536282539367676
931701,119988,0.002874910831451416
14145901,120501,-0.0015845298767089844
2763801,120661,-0.010260701179504395
17531901,121671,-0.012549221515655518
17531901,121671,-0.007722437381744385
853001,121863,-0.0006454586982727051
853001,121863,0.00520971417427063
6571001,122016,-0.0031765103340148926
554301,122146,-0.0015400052070617676
2473101,122571,0.016112327575683594
504701,124129,0.012637168169021606
558101,124521,0.003771156072616577
558101,124521,0.007454007863998413
558101,124521,0.007323324680328369
2054801,125564,-0.0035651326179504395
792201,127933,0.0023815035820007324
1238901,128431,-0.004803180694580078
1238901,128431,-0.00015360116958618164
673301,129209,-0.010839581489562988
14757901,129484,-0.001803755760192871
2431601,129570,0.0114821195602417
570901,129638,0.0033905208110809326
570901,129638,-0.007722437381744385
281701,130301,0.000472337007522583
13966501,130949,0.019672900438308716
13966501,130949,0.003939211368560791
2533901,131178,0.0008984506130218506
2411301,132004,-0.0005568861961364746
17710801,132641,-0.007162630558013916
6541701,133424,-0.013009190559387207
11349001,134348,-0.006572723388671875
10982601,134386,-0.002876758575439453
1079301,134837,-0.011602699756622314
1079301,134837,0.0004894733428955078
1079301,134837,-0.025281250476837158
2901501,135081,-0.0011924505233764648
2074801,135967,-0.001856386661529541
2938901,136013,-0.004378855228424072
606601,137304,-0.0008299350738525391
163201,137342,-0.011198580265045166
2901501,138115,0.008577793836593628
13599003,139905,0.0006566047668457031
2811901,139945,-0.006181538105010986
2811901,139945,-0.005856812000274658
2893002,140728,0.005106925964355469
2893002,140728,0.0020658373832702637
459801,141492,-0.025209009647369385
566701,142781,0.0010842680931091309
1459002,145392,0.0012546777725219727
2385601,145715,0.021606266498565674
2385601,145715,-0.007907390594482422
6441001,146283,0.009109139442443848
1552001,146353,-0.008353233337402344
6392701,146521,0.005947470664978027
2601301,146732,-0.00901484489440918
2535601,147121,-0.022639930248260498
167801,147651,-0.00039196014404296875
167801,147651,-0.006537079811096191
1278501,149730,-0.004733741283416748
1278501,149730,0.015271306037902832
2478201,149851,0.002928227186203003
17402202,150815,0.0018578171730041504
1214201,151042,-0.003445446491241455
132701,151380,-0.025262296199798584
1098410,153423,0.0011157095432281494
1185601,153913,0.0009308755397796631
2223001,154216,0.013095736503601074
17531901,154278,-0.010236263275146484
6508401,154834,0.049927204847335815
554301,155671,-0.007077276706695557
554301,155671,-0.008988499641418457
406601,155888,-0.008353233337402344
18083301,155981,0.005313843488693237
16212901,157813,0.007964283227920532
16505201,158132,-0.0015845298767089844
16288701,158413,-0.0034551024436950684
2981901,158472,0.0002459585666656494
525601,159182,0.003183126449584961
2560001,159677,-0.0033483505249023438
2560001,159677,-0.0033483505249023438
2928201,160092,-0.004489123821258545
1238901,160811,0.009109139442443848
17870401,161278,-0.0032155513763427734
1213801,161882,0.003213435411453247
2535601,161901,-0.0004298090934753418
18048301,162520,-0.002545177936553955
18048301,162520,0.009939312934875488
18627801,162746,0.0018016397953033447
18627801,162746,-0.0034650564193725586
16394601,162948,-0.0016639232635498047
2833801,163778,-0.0037868618965148926
1504401,164298,0.007362872362136841
2515702,165211,0.011566787958145142
2515702,165211,0.01783183217048645
1312501,165318,-0.008608102798461914
1312501,165318,-0.0055231451988220215
1312501,165318,-0.00517803430557251
14146001,165359,0.014231830835342407
14146001,165359,0.012674301862716675
2833801,165463,0.00040721893310546875
607801,165859,-0.008365213871002197
11540401,165947,-0.00864332914352417
401602,165995,0.006120622158050537
844601,166215,0.0031897127628326416
13874301,166639,-0.0023569464683532715
1214101,167552,-0.01995640993118286
1431101,168646,0.013693690299987793
2492501,169307,-0.007480144500732422
925801,169784,-0.027902543544769287
383501,169858,0.0009475648403167725
16429601,170149,-0.0009168386459350586
16429601,170149,-0.005844414234161377
130001,170157,-0.00022268295288085938
404001,171163,-0.0035686492919921875
117701,171505,0.0005209445953369141
117701,171505,0.009256839752197266
14931801,171680,0.004666149616241455
218401,171749,-0.015330731868743896
2533801,172038,0.007222115993499756
6175901,172113,0.008407175540924072
6175901,172113,-0.004900217056274414
2074801,172159,-0.005496501922607422
2074801,172159,-0.007722437381744385
558101,172334,-0.002031266689300537
381301,172378,0.005414724349975586
2535601,172447,-0.0013599991798400879
14054101,173009,-0.0009168386459350586
14054101,173009,-0.005844414234161377
1552001,173238,0.005618423223495483
218401,173844,0.003581911325454712
638601,173884,-0.006835818290710449
2901501,174114,0.005931556224822998
450301,175347,0.0016543865203857422
450301,175347,-0.0012281537055969238
6408801,175805,-0.006808340549468994
406601,176628,-0.005844414234161377
18083301,176780,0.0014984607696533203
18083301,176780,-0.0003399848937988281
16021102,176795,-0.012533843517303467
16021102,176795,-0.008991360664367676
1504401,177393,0.008767396211624146
17106701,177780,-0.005000770092010498
6318501,180265,-0.007419705390930176
840201,181236,-0.004432082176208496
450301,181980,-0.0030603408813476562
558101,182475,-0.00901484489440918
989901,182837,0.0011625289916992188
17801501,183142,0.015645503997802734
17801501,183142,0.015094071626663208
17710801,183368,0.0004936158657073975
2909901,184457,-0.00467228889465332
116101,185824,0.00208437442779541
1192501,185862,0.000459522008895874
16429601,185963,0.0010519921779632568
17472901,186104,-0.013228297233581543
17472901,186104,-0.0008186697959899902
1441201,186110,-0.006048083305358887
1441201,186110,-0.011646568775177002
6344701,186205,-0.007722437381744385
6344701,186205,-0.012549221515655518
12629602,186955,-0.008526861667633057
12629602,186955,-0.01335984468460083
523401,187036,-0.004529833793640137
706301,187582,0.006334662437438965
1349801,189888,0.009740680456161499
13548401,190242,0.020226240158081055
613601,190503,-0.004529833793640137
2862901,190921,-0.00925678014755249
14757901,191375,-0.0031459927558898926
169001,191800,-0.00709301233291626
3082201,191801,0.0017719566822052002
798501,192017,0.002910822629928589
554301,192557,-0.0058563947677612305
18499601,192712,-0.0014983415603637695
512501,193027,0.0012397170066833496
512501,193027,-0.0039626359939575195
1158401,194163,-0.012683093547821045
1158401,194163,-0.0046370625495910645
288401,194882,0.007666677236557007
2473101,194948,-0.006964385509490967
558101,196121,0.0013837814331054688
12613603,196324,0.003629833459854126
16429601,196842,0.0031519532203674316
525601,196948,0.007075995206832886
525601,196948,-0.00015360116958618164
2074801,197306,-0.0008299350738525391
14601701,197795,-0.003910720348358154
14601701,197795,0.003873497247695923
14601701,197795,0.0018779635429382324
1151101,197846,-0.0024023056030273438
361901,199370,-0.008105754852294922
189101,200588,-0.0079575777053833
14335701,202903,-0.0029224753379821777
554301,203469,-0.008006036281585693
657401,203548,0.003011345863342285
6441001,204042,-0.0004372596740722656
6441001,204042,-0.008819997310638428
1238901,204148,-0.001284182071685791
1846501,204779,-0.0003878474235534668
1846501,204779,-0.00682145357131958
1175601,204988,-0.0044266581535339355
365001,205013,-0.00038689374923706055
2909901,205101,-0.007077276706695557
990401,205400,-0.015612006187438965
990401,205400,-0.013955116271972656
990401,205400,-0.018207013607025146
14601701,205449,-0.0006936788558959961
6441001,205784,-0.012549221515655518
6441001,205784,-0.007722437381744385
29452401,206089,-0.021129250526428223
1435902,206635,-0.009287357330322266
18499601,206884,-0.003024756908416748
211101,207169,-0.009690642356872559
211101,207169,-0.00682145357131958
600801,207338,0.0004564523696899414
432101,209955,-0.012674987316131592
138001,210504,0.006767630577087402
138001,210504,-0.0032143592834472656
6560901,210823,-0.00695037841796875
14076001,210831,-0.007556140422821045
1185601,211726,0.00013324618339538574
16047901,212312,0.009760737419128418
1139901,212614,-0.0055588483810424805
1139901,212614,-0.007693648338317871
406601,213067,0.003581911325454712
406601,213067,-0.003922700881958008
450301,213259,0.009336739778518677
19615901,214049,0.003649085760116577
977701,214066,0.0056610107421875
977701,214066,0.0017520785331726074
570901,214368,-0.010839581489562988
570901,214368,-0.011912822723388672
281701,215824,0.005778372287750244
6317201,216081,0.001487046480178833
12629602,216425,-0.0026351213455200195
12629602,216425,-0.003092050552368164
12629602,216425,-0.0002601742744445801
18499601,216660,-0.0009363293647766113
1214201,216801,-0.0017269253730773926
525601,217852,0.004678815603256226
920301,217933,-0.007109344005584717
2595001,218131,-0.014690756797790527
2915501,218397,0.0005804896354675293
2915501,218397,-0.004830121994018555
461102,221586,-0.0025416016578674316
551801,221695,-0.012549221515655518
6140901,221774,0.004776209592819214
396401,221958,0.00985562801361084
1111501,223356,0.003717184066772461
1524701,223521,-0.00167161226272583
6091401,224014,0.009760737419128418
1151101,224395,0.009109139442443848
18703905,224856,-0.013895153999328613
977701,224966,-6.258487701416016e-06
1092001,225166,-0.0006464123725891113
331001,225333,-0.005332291126251221
14400901,226532,0.011457473039627075
14281101,226676,-0.026937425136566162
398001,227425,-0.008353233337402344
1524701,228178,0.006326228380203247
281701,228467,-0.0014943480491638184
281701,228467,-0.00280606746673584
281701,228467,-0.0010120868682861328
763701,229044,-0.0028036832809448242
763701,229044,0.001302868127822876
16591401,230197,-0.004733741283416748
2938901,230222,-0.007991969585418701
2018501,230952,-0.007251918315887451
14597701,230955,-0.00015360116958618164
800701,231100,-0.002242565155029297
800701,231100,-0.010673224925994873
13548401,232182,-0.001917719841003418
14335701,233072,-0.007233977317810059
16526401,233222,-0.018662214279174805
17100701,233657,-0.006206095218658447
1086701,233738,-0.0020385384559631348
14138401,233946,-0.00021451711654663086
14138401,233946,0.0014772415161132812
3003201,234254,-0.016293823719024658
3003201,234254,-0.005019724369049072
450301,234400,0.0018861889839172363
1846501,234561,0.002647101879119873
16512301,235373,-0.004588186740875244
383501,237287,-0.005458950996398926
383501,237287,-0.0055768489837646484
15686101,238653,-0.01871657371520996
18450001,238689,-0.0058852434158325195
6560901,239656,0.0021215081214904785
16426601,240858,0.03509452939033508
13820501,241030,-0.0004298090934753418
2054801,241520,-0.0012266039848327637
160201,241539,-0.0064896345138549805
6237401,241568,-0.008423149585723877
6408801,242804,-0.005339384078979492
17870401,244302,-0.01530301570892334
17870401,244302,-0.006905019283294678
6392701,245321,0.006143331527709961
1428201,246015,0.002426058053970337
525601,246618,-0.0012475252151489258
525601,246618,-0.0023093223571777344
18083301,247893,-0.005078136920928955
1887201,248792,-0.008278191089630127
1215101,249495,-0.0018915534019470215
6659901,251318,-0.00664520263671875
11211101,251661,0.004314899444580078
16099101,251702,0.009492754936218262
1056704,251709,-0.0005784034729003906
11341901,252416,-0.018528103828430176
11341901,252416,-0.03187793493270874
381301,252591,0.011045515537261963
381301,252591,-0.001647651195526123
606601,252593,-0.0050109028816223145
2054801,253069,0.0030135512351989746
26438501,253128,-0.0009431242942810059
16037601,253682,0.005143672227859497
19935601,254020,0.0014402568340301514
19935601,254020,-0.0015845298767089844
14076001,254194,0.010448306798934937
14076001,254194,0.009285569190979004
16591401,254278,-0.0009431242942810059
2535601,256208,-0.004193782806396484
16429601,257247,-0.0050675272941589355
16429601,257247,-0.004369914531707764
17710801,257346,-0.012683093547821045
17710801,257346,-0.0046370625495910645
1422501,257779,-0.0018210411071777344
6560901,259400,0.00022670626640319824
2939201,259463,0.007427692413330078
450301,259575,0.003455042839050293
1090301,260022,-0.01296907663345337
764701,260098,0.011449873447418213
600801,261022,-0.0013026595115661621
398001,261965,0.004655748605728149
1056704,262026,0.004655748605728149
1056704,262026,-0.004707932472229004
406601,262220,-0.008350908756256104
450301,262811,-0.004815399646759033
450301,262811,0.0008172392845153809
1081601,263723,0.012214213609695435
1081601,263723,0.0028438568115234375
16047901,263733,-0.004378855228424072
560601,263892,0.006937474012374878
275101,264122,-0.0021427273750305176
275101,264122,-0.0005651712417602539
14335701,265081,-0.006279110908508301
525601,265284,0.005181550979614258
525601,265284,0.006108760833740234
2489301,265753,0.00833439826965332
281701,265761,0.0007393360137939453
6560901,266602,-0.00280606746673584
312101,266912,-0.004032135009765625
6389201,267373,-0.006825625896453857
383501,267644,-0.0018210411071777344
383501,267644,-0.00040143728256225586
600801,268192,-0.0023442506790161133
711601,268897,0.007222115993499756
14834901,269393,-0.01661437749862671
14834901,269393,-0.01255887746810913
2533801,269622,-0.012263953685760498
6441001,270128,-0.002025783061981201
343901,270239,-0.00014102458953857422
13874301,270338,0.0001857280731201172
17988901,271125,0.002619832754135132
3167301,271637,-0.012062907218933105
17808301,271878,0.0009372830390930176
17808301,271878,0.003200531005859375
523401,273099,-0.012549221515655518
16591401,273170,0.0008545219898223877
16591401,273170,0.0075203776359558105
2915001,273196,0.014394789934158325
1024701,273937,0.004020035266876221
1552001,274396,0.006128400564193726
1552001,274396,0.0010556280612945557
213601,275332,0.016145169734954834
792201,275988,0.002811431884765625
792201,275988,0.004645556211471558
13874301,276049,-0.00676649808883667
711601,276680,-0.008809864521026611
1552001,277652,0.002677410840988159
1024701,277814,0.026247769594192505
989901,278348,0.0010201036930084229
2987501,278755,-0.003946483135223389
2987501,278755,-0.0062184929847717285
2987501,278755,-0.006466567516326904
525601,278947,-0.0033852458000183105
525601,278947,-0.0032143592834472656
1285001,279557,-0.0012773871421813965
432101,280480,-0.0009363889694213867
18499601,280490,-0.0034845471382141113
2601301,281878,-0.0098990797996521
2915001,284476,0.005931556224822998
2915001,284476,0.007666677236557007
6402801,284990,0.0075823962688446045
6132501,285139,0.012596219778060913
16212901,285209,0.0010842680931091309
1106001,285726,0.0050694942474365234
3066201,285982,-0.0009168386459350586
2839701,286484,0.0014857053756713867
383501,286504,-0.0009168386459350586
450301,287337,-0.0028514862060546875
1489801,287438,-0.006685733795166016
1489801,287438,-0.0009168386459350586
1431101,287508,-0.029485583305358887
1431101,287508,-0.02445662021636963
2528301,287704,0.007682114839553833
706301,287942,-0.0036711692810058594
706301,287942,-0.002501070499420166
1151101,288125,-0.001284182071685791
706501,288837,-0.005111515522003174
10087303,289519,0.0026246607303619385
16394601,289878,-0.009748101234436035
2636701,291272,-0.0004659295082092285
16032901,291554,-0.007095217704772949
322601,291742,0.001045316457748413
1887201,292576,0.016047298908233643
6441001,293097,0.0022431015968322754
6441001,293097,-0.014714717864990234
1610101,293104,-0.004785060882568359
3184601,294485,0.006630986928939819
12238001,294697,-0.00895988941192627
2385601,294834,-0.005880475044250488
2385601,294834,-0.004126250743865967
1158401,295953,-0.008777499198913574
1552001,297204,0.009062409400939941
1552001,297204,0.012571901082992554
835801,297484,0.0009694993495941162
163201,298260,0.0057561397552490234
187801,298639,0.001629948616027832
17084101,299051,-0.00167161226272583
2901501,300367,-0.009562551975250244
1504401,301512,-0.0014135241508483887
1504401,301512,-0.005753040313720703
600301,301514,-0.011198580265045166
26077401,301667,-0.002464115619659424
299101,301974,0.008126109838485718
2833801,302697,-0.0014135241508483887
259301,303338,0.011090904474258423
2834001,303849,-0.0077010393142700195
17962101,303953,0.005313843488693237
2154001,304963,-0.01574087142944336
14601701,305105,0.0026246607303619385
16512301,305134,0.020466536283493042
16505203,305426,-0.002200007438659668
494101,305482,0.005872130393981934
2811801,305640,-0.015055477619171143
14076001,306971,-0.0008045434951782227
14076001,306971,-0.0020562410354614258
14076001,306971,-0.006248891353607178
17590001,308302,-0.0032501816749572754
6434401,308667,-0.0023522377014160156
2034401,308895,-0.016767680644989014
14335701,309048,-0.004224956035614014
570901,310988,0.015271306037902832
1285001,311440,-0.003278076648712158
763701,312008,-0.0024343132972717285
1214101,312306,-0.004785656929016113
13548401,312754,0.00313606858253479
17106701,313603,-0.00823742151260376
480901,314830,-0.0008324980735778809
525601,315007,-0.0018807053565979004
17526301,315018,-0.006548762321472168
1041101,315123,0.00313606858253479
523401,315232,-0.020539462566375732
523401,315232,-0.015603780746459961
523401,315232,0.005618423223495483
558101,315767,0.001257866621017456
288401,316206,0.0013496875762939453
724101,316430,0.006903648376464844
724101,316430,-0.0066525936126708984
558101,316558,0.005483567714691162
2803401,316695,-0.002141594886779785
1049901,316725,-0.0021941661834716797
11187302,316839,-0.01666271686553955
2973301,317601,0.009079188108444214
2902801,317925,0.00489729642868042
844601,318333,-0.006506145000457764
844601,318333,-0.01706862449645996
1214001,318342,-0.0033483505249023438
17908401,318866,0.03121858835220337
18825501,319532,-0.00988095998764038
11106401,319561,0.0005804896354675293
11587601,319775,-0.0058852434158325195
385103,319998,-0.004237711429595947
2550901,320060,-0.006331324577331543
18499601,320118,-0.0030051469802856445
436701,320178,-0.00466996431350708
11540401,320559,-0.005339384078979492
450301,320962,0.0005172789096832275
450301,320962,0.004024893045425415
1431101,320994,0.004645556211471558
2528301,321530,-0.005462706089019775
18499601,323007,0.0038717985153198242
1426904,323024,-0.0010361075401306152
853001,323373,-0.0063953399658203125
17626801,324460,0.0002448558807373047
977701,324525,-0.003113389015197754
398001,325649,-0.012411236763000488
327801,327934,0.0026246607303619385
11931401,327947,-0.0022770166397094727
2733301,328489,-0.01113659143447876
1238901,328555,-0.012549221515655518
1504401,328686,-0.006685733795166016
1504401,328686,-0.0037159323692321777
1504401,328686,-0.0017269253730773926
1212301,329586,0.0027849674224853516
460501,330178,0.0017719566822052002
107801,330257,0.006332188844680786
107801,330257,0.008686691522598267
2901501,330464,0.0011522173881530762
14601701,332936,-0.00022268295288085938
451701,332974,0.004221171140670776
6489101,333619,0.008203357458114624
2143301,334545,0.00313606858253479
2573701,334745,0.0035531222820281982
2528301,335204,-0.008809864521026611
2528301,335204,-0.005078613758087158
314401,335290,-0.0027919411659240723
797401,335627,0.004221171140670776
1081601,335769,-0.004957079887390137
1081601,335769,-0.004855453968048096
1422501,335953,0.010607093572616577
1422501,335953,0.016703397035598755
365001,336263,-0.005563259124755859
18499601,336708,0.008266448974609375
18499601,336708,0.014441370964050293
18499601,336708,0.0043225884437561035
6441001,336906,0.018010109663009644
14335701,336946,0.0023688673973083496
2397801,337180,-0.0036563873291015625
2893002,338725,-0.008809864521026611
2893002,338725,-0.0028676986694335938
16037601,339018,-0.0037289857864379883
16212901,339759,0.01354721188545227
16212901,339759,0.005864351987838745
19495601,340641,-0.012515604496002197
989901,341204,-0.0016446113586425781
2431601,341277,0.005003243684768677
